"date","numflights","totaldelay","avgdelay","numdelay15"
"1997-04-18",2256,23967,0,555
"1997-04-19",1883,6166,0,141
"1997-04-20",2079,28586,0,599
"1997-04-21",2242,8708,0,221
"1997-04-22",2242,5568,0,120
"1997-04-23",2242,16079,0,278
"1997-04-24",2242,18257,0,446
"1997-04-25",2256,58002,13,699
"1997-04-26",1883,11501,8,263
"1997-04-27",2079,17987,0,449
"1997-04-28",2242,10002,0,228
"1997-04-29",2242,3478,0,78
"1997-04-30",2242,14064,0,282
"2006-05-01",3100,10799,-5,359
"2006-05-02",3098,8882,-5,283
"2006-05-03",3099,12681,-5,370
"2006-05-04",3100,22189,-5,610
"2006-05-05",3100,43690,0,983
"2006-05-06",2511,12048,0,357
"2006-05-07",2924,21478,-5,642
"2006-05-08",3100,15170,0,433
"2006-05-09",3098,11865,-2,356
"2006-05-10",3099,25697,-5,666
"2006-05-11",3100,39239,-5,884
"2006-05-12",3100,37540,0,903
"2006-05-13",2511,13290,0,390
"2006-05-14",2924,36956,0,749
"2006-05-15",3100,42597,0,904
"2006-05-16",3098,23526,0,636
"2006-05-17",3099,30010,-5,684
"2006-05-18",3100,34254,0,900
"2006-05-19",3100,37531,0,1040
"2006-05-20",2511,9224,-3,303
"2006-05-21",2924,63123,0,1072
"2006-05-22",3100,30965,-3,798
"2006-05-23",3098,14366,0,441
"2006-05-24",3099,56699,0,1093
"2006-05-25",3104,54021,0,999
"2006-05-26",3104,40077,0,954
"2006-05-27",2515,10643,0,322
"2006-05-28",2377,8682,0,238
"2006-05-29",2744,38574,0,602
"2006-05-30",3104,30061,-5,665
"2006-05-31",3104,38511,-5,825
"1997-05-01",2242,10718,0,237
"1997-05-02",2256,16942,0,380
"1997-05-03",1883,4397,0,81
"1997-05-04",2079,9298,8,210
"1997-05-05",2242,7124,0,154
"1997-05-06",2242,3954,0,91
"1997-05-07",2242,4673,0,102
"1997-05-08",2242,14805,0,362
"1997-05-09",2256,26581,0,657
"1997-05-10",1883,5427,13,119
"1997-05-11",2079,12694,0,315
"1997-05-12",2242,8946,0,201
"1997-05-13",2242,3567,0,82
"1997-05-14",2242,8560,0,206
"1997-05-15",2242,21175,0,426
"1997-05-16",2256,24888,0,606
"1997-05-17",1883,10007,0,212
"1997-05-18",2079,23133,0,520
"1997-05-19",2242,21179,6,431
"1997-05-20",2242,9578,0,234
"1997-05-21",2242,10788,0,235
"1997-05-22",2242,30718,0,606
"1997-05-23",2256,34079,4,714
"1997-05-24",1883,19912,48,401
"1997-05-25",1835,5575,23,122
"1997-05-26",2088,13505,0,303
"1997-05-27",2242,9333,0,215
"1997-05-28",2242,12481,0,279
"1997-05-29",2242,5825,0,134
"1997-05-30",2256,14969,0,366
"1997-05-31",1883,6220,0,161
"2000-01-01",1239,6584,0,146
"2000-01-02",2333,28053,0,741
"2000-01-03",2550,49672,0,986
"2000-01-04",2550,21443,0,454
"2000-01-05",2550,9964,0,231
"2000-01-06",2550,13179,0,278
"2000-01-07",2555,10127,0,216
"2000-01-08",1955,9145,0,203
"2000-01-09",2331,20964,0,520
"2000-01-10",2550,12482,0,289
"2000-01-11",2550,12087,0,295
"2000-01-12",2550,12655,0,322
"2000-01-13",2550,21044,0,525
"2000-01-14",2555,31310,7,719
"2000-01-15",1950,9256,0,209
"2000-01-16",2334,14864,0,391
"2000-01-17",2550,41628,0,656
"2000-01-18",2550,19063,0,481
"2000-01-19",2550,27915,9,518
"2000-01-20",2550,47969,0,747
"2000-01-21",2555,36013,0,839
"2000-01-22",1931,12883,0,356
"2000-01-23",2334,39715,0,782
"2000-01-24",2550,10754,0,270
"2000-01-25",2550,18755,0,371
"2000-01-26",2550,19342,0,458
"2000-01-27",2550,40627,0,703
"2000-01-28",2555,34206,0,848
"2000-01-29",1931,19397,0,406
"2000-01-30",2334,33087,0,583
"2000-01-31",2550,24684,0,587
"1991-01-01",853,4824,0,130
"1991-01-02",970,20393,83,432
"1991-01-03",982,15299,80,375
"1991-01-04",961,27545,88,476
"1991-01-05",713,27563,30,393
"1991-01-06",829,17859,36,450
"1991-01-07",998,13492,37,316
"1991-01-08",1022,11080,59,248
"1991-01-09",1041,33876,65,446
"1991-01-10",973,41206,100,571
"1991-01-11",1012,21370,75,416
"1991-01-12",722,3891,21,87
"1991-01-13",861,7749,21,209
"1991-01-14",1047,10221,69,184
"1991-01-15",1024,8796,75,202
"1991-01-16",1049,10835,6,213
"1991-01-17",1023,9890,35,214
"1991-01-18",1027,25777,20,481
"1991-01-19",752,2943,0,72
"1991-01-20",860,8677,22,215
"1991-01-21",1026,7557,27,191
"1991-01-22",1046,2890,0,56
"1991-01-23",1039,3913,0,95
"1991-01-24",992,5928,0,151
"1991-01-25",1058,12379,75,308
"1991-01-26",735,9164,4,153
"1991-01-27",870,8323,19,178
"1991-01-28",1042,7435,1,169
"1991-01-29",1013,10445,10,207
"1991-01-30",991,5747,2,140
"1991-01-31",1049,4680,69,101
"2006-06-01",3104,53469,0,914
"2006-06-02",3104,38566,0,808
"2006-06-03",2515,16687,25,446
"2006-06-04",2928,19094,0,571
"2006-06-05",3104,20577,0,523
"2006-06-06",3104,14678,0,434
"2006-06-07",3104,46168,-2,897
"2006-06-08",3104,27601,0,700
"2006-06-09",3104,39251,0,852
"2006-06-10",2502,11668,-5,343
"2006-06-11",2938,29506,-5,762
"2006-06-12",3128,31166,-2,788
"2006-06-13",3128,17579,0,480
"2006-06-14",3128,25869,0,681
"2006-06-15",3128,35498,0,881
"2006-06-16",3134,48564,0,1126
"2006-06-17",2672,38277,-5,697
"2006-06-18",2938,32853,0,837
"2006-06-19",3128,65236,0,1250
"2006-06-20",3128,25877,0,636
"2006-06-21",3128,68884,-4,1102
"2006-06-22",3128,77431,0,1269
"2006-06-23",3134,46451,0,823
"2006-06-24",2672,38149,2,657
"2006-06-25",2938,91611,-1,1347
"2006-06-26",3128,83654,-4,1273
"2006-06-27",3128,81904,-1,1234
"2006-06-28",3128,56587,0,1149
"2006-06-29",3128,40410,1,901
"2006-06-30",3131,45718,3,1062
"2003-10-01",2796,4769,0,109
"2003-10-02",2796,8728,0,207
"2003-10-03",2800,17544,0,443
"2003-10-04",2034,7534,0,167
"2003-10-05",2563,15208,0,393
"2003-10-06",2804,10771,0,248
"2003-10-07",2804,5866,0,129
"2003-10-08",2804,10832,0,235
"2003-10-09",2804,26681,0,572
"2003-10-10",2808,30252,0,757
"2003-10-11",2042,4695,0,122
"2003-10-12",2563,11602,0,272
"2003-10-13",2804,8143,0,199
"2003-10-14",2804,8912,0,202
"2003-10-15",2804,5230,0,131
"2003-10-16",2804,12320,0,304
"2003-10-17",2808,21568,0,476
"2003-10-18",2042,11698,0,245
"2003-10-19",2563,29804,0,627
"2003-10-20",2804,7413,0,177
"2003-10-21",2804,6700,0,184
"2003-10-22",2804,10654,70,251
"2003-10-23",2804,11426,0,280
"2003-10-24",2808,22353,0,510
"2003-10-25",2040,9809,0,211
"2003-10-26",2558,94117,0,812
"2003-10-27",2800,83841,124,1132
"2003-10-28",2800,9410,0,208
"2003-10-29",2800,22544,25,472
"2003-10-30",2800,30373,50,587
"2003-10-31",2804,12856,5,317
"1997-06-01",2079,13033,0,313
"1997-06-02",2242,6329,0,152
"1997-06-03",2242,7144,0,181
"1997-06-04",2242,5712,0,141
"1997-06-05",2242,8123,0,203
"1997-06-06",2256,29975,0,677
"1997-06-07",1883,9021,0,225
"1997-06-08",2079,19328,0,431
"1997-06-09",2242,9795,7,240
"1997-06-10",2227,11874,0,318
"1997-06-11",2266,13171,0,324
"1997-06-12",2266,20904,0,496
"1997-06-13",2282,39172,0,803
"1997-06-14",1988,14170,0,334
"1997-06-15",2128,14727,0,364
"1997-06-16",2266,19148,0,436
"1997-06-17",2266,24608,0,532
"1997-06-18",2266,17411,0,358
"1997-06-19",2266,17931,0,458
"1997-06-20",2282,27964,0,676
"1997-06-21",1988,32186,0,570
"1997-06-22",2128,40633,0,717
"1997-06-23",2266,12397,0,278
"1997-06-24",2266,12268,0,275
"1997-06-25",2266,31385,0,413
"1997-06-26",2266,37722,0,631
"1997-06-27",2282,23473,0,556
"1997-06-28",1988,12921,0,294
"1997-06-29",2128,17039,0,419
"1997-06-30",2266,8138,0,199
"1994-10-01",1471,2527,0,55
"1994-10-02",1581,5635,0,132
"1994-10-03",1661,4106,0,68
"1994-10-04",1809,7344,0,173
"1994-10-05",1798,4445,0,111
"1994-10-06",1791,8367,0,194
"1994-10-07",1754,36044,0,463
"1994-10-08",1609,10268,0,250
"1994-10-09",1653,6524,0,151
"1994-10-10",1808,4216,0,73
"1994-10-11",1794,2919,0,55
"1994-10-12",1800,3134,0,54
"1994-10-13",1785,7812,0,180
"1994-10-14",1763,25292,0,621
"1994-10-15",1596,15103,0,371
"1994-10-16",1703,17436,0,411
"1994-10-17",1734,20028,0,444
"1994-10-18",1728,25213,0,437
"1994-10-19",1797,6165,0,137
"1994-10-20",1762,21288,0,416
"1994-10-21",1742,38306,0,626
"1994-10-22",1624,7352,0,149
"1994-10-23",1678,12079,0,302
"1994-10-24",1744,10429,5,219
"1994-10-25",1716,6343,0,144
"1994-10-26",1802,3059,0,47
"1994-10-27",1778,9965,0,227
"1994-10-28",1729,21936,0,464
"1994-10-29",1618,2948,0,57
"1994-10-30",1710,9389,0,198
"1994-10-31",1788,12393,0,237
"2000-02-01",2550,8491,0,214
"2000-02-02",2550,8177,8,195
"2000-02-03",2550,32410,0,705
"2000-02-04",2555,34816,10,804
"2000-02-05",1931,7656,0,176
"2000-02-06",2338,21836,0,525
"2000-02-07",2554,13566,0,304
"2000-02-08",2554,13877,0,337
"2000-02-09",2554,17106,0,365
"2000-02-10",2554,29747,0,709
"2000-02-11",2559,65444,0,1155
"2000-02-12",1935,18868,0,465
"2000-02-13",2338,52913,0,1029
"2000-02-14",2554,20501,0,475
"2000-02-15",2554,12357,0,288
"2000-02-16",2554,22308,0,506
"2000-02-17",2554,39364,13,842
"2000-02-18",2559,109067,12,1511
"2000-02-19",1935,32653,0,659
"2000-02-20",2338,39618,0,794
"2000-02-21",2554,59770,0,927
"2000-02-22",2554,27116,0,600
"2000-02-23",2554,26279,7,610
"2000-02-24",2554,36297,0,816
"2000-02-25",2559,63893,5,1105
"2000-02-26",1935,11186,0,250
"2000-02-27",2338,36443,0,731
"2000-02-28",2554,10147,0,230
"2000-02-29",2554,8281,12,211
"1991-02-01",1051,8391,82,169
"1991-02-02",745,9807,193,138
"1991-02-03",870,18206,13,249
"1991-02-04",1039,5787,25,123
"1991-02-05",1030,7035,23,149
"1991-02-06",1019,13919,65,240
"1991-02-07",1001,12300,43,272
"1991-02-08",1040,22325,117,427
"1991-02-09",752,5917,28,115
"1991-02-10",871,8510,16,195
"1991-02-11",1059,3748,8,79
"1991-02-12",1038,3862,40,91
"1991-02-13",1038,7385,17,183
"1991-02-14",1005,12750,37,290
"1991-02-15",1017,12712,19,343
"1991-02-16",735,4551,35,123
"1991-02-17",854,8462,30,230
"1991-02-18",1024,12267,4,272
"1991-02-19",1025,9383,0,226
"1991-02-20",1021,4174,0,98
"1991-02-21",976,13408,5,305
"1991-02-22",1014,18403,88,386
"1991-02-23",741,4069,11,95
"1991-02-24",865,9773,20,276
"1991-02-25",1023,6317,30,169
"1991-02-26",1055,2974,14,57
"1991-02-27",1056,10645,97,227
"1991-02-28",1013,19928,25,426
"2006-07-01",2665,32417,6,733
"2006-07-02",2922,34850,4,768
"2006-07-03",2552,11165,0,325
"2006-07-04",2808,24673,-2,500
"2006-07-05",3148,50394,-1,858
"2006-07-06",3148,30174,5,669
"2006-07-07",3155,30287,0,687
"2006-07-08",2702,15193,0,367
"2006-07-09",2959,31353,0,637
"2006-07-10",3148,22690,1,552
"2006-07-11",3148,25047,3,594
"2006-07-12",3148,39874,0,841
"2006-07-13",3148,29606,-1,652
"2006-07-14",3155,28034,0,632
"2006-07-15",2702,17076,0,386
"2006-07-16",2959,20957,-4,470
"2006-07-17",3158,28612,-1,509
"2006-07-18",3158,82251,3,979
"2006-07-19",3158,38394,1,873
"2006-07-20",3158,135481,53,1621
"2006-07-21",3165,77006,2,1245
"2006-07-22",2712,48603,0,837
"2006-07-23",2969,41096,-3,808
"2006-07-24",3158,34365,-3,739
"2006-07-25",3158,30200,1,777
"2006-07-26",3158,29163,1,687
"2006-07-27",3158,85460,0,1101
"2006-07-28",3165,66864,-2,1176
"2006-07-29",2712,31292,-1,628
"2006-07-30",2971,37668,-1,815
"2006-07-31",3158,30283,0,672
"2003-11-01",2043,6377,0,152
"2003-11-02",2558,19521,20,415
"2003-11-03",2800,7068,0,180
"2003-11-04",2800,11876,0,217
"2003-11-05",2800,14660,0,271
"2003-11-06",2800,19237,15,490
"2003-11-07",2804,23252,7,652
"2003-11-08",2043,8422,0,219
"2003-11-09",2558,20398,60,492
"2003-11-10",2800,7800,15,192
"2003-11-11",2800,10103,0,267
"2003-11-12",2800,53716,85,917
"2003-11-13",2800,17945,0,457
"2003-11-14",2804,16093,0,384
"2003-11-15",2043,3698,0,91
"2003-11-16",2558,61750,150,958
"2003-11-17",2800,45463,10,814
"2003-11-18",2800,13595,0,319
"2003-11-19",2800,16282,0,380
"2003-11-20",2800,13413,29,343
"2003-11-21",2804,18851,5,475
"2003-11-22",2043,8739,0,226
"2003-11-23",2558,13579,6,313
"2003-11-24",2800,11421,0,291
"2003-11-25",2800,19731,20,507
"2003-11-26",2816,17257,0,434
"2003-11-27",1752,4359,0,102
"2003-11-28",2158,11349,0,215
"2003-11-29",1967,12008,5,299
"2003-11-30",2567,11773,9,320
"1997-07-01",2266,7252,0,153
"1997-07-02",2266,12406,0,282
"1997-07-03",2266,13861,0,311
"1997-07-04",1748,5348,0,112
"1997-07-05",1575,6562,0,157
"1997-07-06",2128,20328,0,456
"1997-07-07",2266,16302,0,361
"1997-07-08",2266,17540,0,359
"1997-07-09",2266,13403,0,298
"1997-07-10",2266,11407,0,275
"1997-07-11",2282,17564,7,421
"1997-07-12",1988,7112,0,146
"1997-07-13",2128,12797,0,317
"1997-07-14",2266,21328,0,307
"1997-07-15",2266,7635,0,177
"1997-07-16",2266,6865,0,149
"1997-07-17",2266,13996,0,322
"1997-07-18",2282,25171,0,490
"1997-07-19",1988,17477,0,328
"1997-07-20",2128,20727,0,480
"1997-07-21",2266,15323,0,343
"1997-07-22",2266,12127,0,257
"1997-07-23",2266,13382,0,344
"1997-07-24",2266,12540,0,311
"1997-07-25",2282,20449,0,493
"1997-07-26",1988,13509,0,314
"1997-07-27",2128,26278,0,569
"1997-07-28",2266,20692,0,462
"1997-07-29",2266,10582,5,265
"1997-07-30",2266,18742,10,430
"1997-07-31",2266,19983,5,446
"1994-11-01",1807,11191,0,197
"1994-11-02",1776,4954,0,106
"1994-11-03",1784,11983,0,307
"1994-11-04",1720,34884,10,661
"1994-11-05",1591,15892,0,292
"1994-11-06",1705,12321,0,274
"1994-11-07",1804,5136,0,118
"1994-11-08",1806,3213,0,59
"1994-11-09",1765,18986,0,404
"1994-11-10",1764,12950,0,325
"1994-11-11",1684,12100,0,312
"1994-11-12",1608,6207,0,132
"1994-11-13",1696,15104,0,388
"1994-11-14",1793,6411,0,138
"1994-11-15",1805,5522,0,112
"1994-11-16",1793,14343,0,252
"1994-11-17",1728,27844,0,559
"1994-11-18",1665,26926,20,624
"1994-11-19",1619,10799,0,272
"1994-11-20",1688,14661,0,344
"1994-11-21",1853,8602,5,212
"1994-11-22",1750,18385,4,475
"1994-11-23",1812,22711,0,519
"1994-11-24",1076,3826,0,76
"1994-11-25",1184,8698,4,204
"1994-11-26",1529,18066,16,472
"1994-11-27",1657,38328,0,729
"1994-11-28",1761,22775,0,587
"1994-11-29",1769,10288,0,200
"1994-11-30",1836,3943,0,62
"2000-03-01",2554,12012,0,263
"2000-03-02",2554,17602,23,382
"2000-03-03",2559,45734,0,964
"2000-03-04",1935,8159,0,205
"2000-03-05",2338,63130,0,897
"2000-03-06",2554,63392,0,834
"2000-03-07",2554,47504,0,678
"2000-03-08",2554,29184,0,608
"2000-03-09",2554,24061,0,593
"2000-03-10",2559,79124,73,1051
"2000-03-11",1935,23104,12,509
"2000-03-12",2358,25136,0,655
"2000-03-13",2572,15269,0,323
"2000-03-14",2572,23660,0,519
"2000-03-15",2572,23640,0,564
"2000-03-16",2572,39511,0,968
"2000-03-17",2577,39100,5,951
"2000-03-18",1953,20147,0,469
"2000-03-19",2356,53095,0,1148
"2000-03-20",2572,41771,18,947
"2000-03-21",2572,22309,0,493
"2000-03-22",2572,20016,0,507
"2000-03-23",2572,20940,0,557
"2000-03-24",2577,28273,0,739
"2000-03-25",1953,9644,13,225
"2000-03-26",2356,27533,0,703
"2000-03-27",2572,19372,0,413
"2000-03-28",2572,28847,0,606
"2000-03-29",2572,13986,0,353
"2000-03-30",2572,29918,0,681
"2000-03-31",2577,52238,0,988
"1991-03-01",941,24898,139,477
"1991-03-02",735,8976,29,198
"1991-03-03",878,14298,14,318
"1991-03-04",1036,11153,113,200
"1991-03-05",1014,5324,4,121
"1991-03-06",987,6545,37,158
"1991-03-07",1006,8295,4,221
"1991-03-08",1019,11538,25,309
"1991-03-09",746,5387,38,154
"1991-03-10",804,10179,36,245
"1991-03-11",999,7309,44,181
"1991-03-12",1017,13254,30,246
"1991-03-13",1023,10782,71,252
"1991-03-14",1030,12212,25,317
"1991-03-15",935,15177,11,385
"1991-03-16",715,10550,36,259
"1991-03-17",850,14199,25,339
"1991-03-18",1013,7507,69,185
"1991-03-19",1008,5473,25,146
"1991-03-20",1027,9601,82,231
"1991-03-21",933,11639,95,289
"1991-03-22",1030,17881,18,445
"1991-03-23",716,8647,45,216
"1991-03-24",801,11619,11,223
"1991-03-25",1056,9058,100,236
"1991-03-26",1056,14883,90,319
"1991-03-27",1010,17879,10,377
"1991-03-28",1005,18136,72,419
"1991-03-29",959,5742,13,150
"1991-03-30",740,2807,8,63
"1991-03-31",884,4455,27,100
"2006-08-01",3158,17336,-2,443
"2006-08-02",3158,24067,0,433
"2006-08-03",3158,64540,25,1305
"2006-08-04",3181,38662,0,818
"2006-08-05",2728,18188,3,439
"2006-08-06",2985,30975,-2,627
"2006-08-07",3174,62568,-2,1089
"2006-08-08",3174,19972,-1,511
"2006-08-09",3174,25776,-2,664
"2006-08-10",3174,144377,59,2191
"2006-08-11",3181,27453,4,671
"2006-08-12",2728,14769,0,391
"2006-08-13",2985,33448,-3,747
"2006-08-14",3174,27907,-2,688
"2006-08-15",3174,11286,0,343
"2006-08-16",3174,10215,2,315
"2006-08-17",3178,18988,-2,486
"2006-08-18",3185,29307,-6,679
"2006-08-19",2732,18123,-1,475
"2006-08-20",2989,14583,4,391
"2006-08-21",3178,21128,-4,442
"2006-08-22",3178,12666,-1,354
"2006-08-23",3178,12876,-3,319
"2006-08-24",3178,103415,1,1529
"2006-08-25",3185,34938,-4,768
"2006-08-26",2732,11529,1,315
"2006-08-27",2989,28559,-3,611
"2006-08-28",3178,20785,-4,484
"2006-08-29",3178,22095,-2,419
"2006-08-30",3178,15544,0,384
"2006-08-31",3178,29124,-2,687
"2003-12-01",2804,20720,0,523
"2003-12-02",2804,17130,10,421
"2003-12-03",2804,9767,0,241
"2003-12-04",2804,13701,0,316
"2003-12-05",2808,56743,4,970
"2003-12-06",2047,18208,110,391
"2003-12-07",2562,13649,0,351
"2003-12-08",2804,4684,0,117
"2003-12-09",2804,11787,15,274
"2003-12-10",2804,8686,5,205
"2003-12-11",2804,19616,110,367
"2003-12-12",2808,29257,0,606
"2003-12-13",2047,10042,0,215
"2003-12-14",2562,35475,55,711
"2003-12-15",2804,13233,0,284
"2003-12-16",2804,6254,0,134
"2003-12-17",2804,20897,0,417
"2003-12-18",2804,18616,0,444
"2003-12-19",2808,39394,15,942
"2003-12-20",2047,20624,0,506
"2003-12-21",2562,13603,0,346
"2003-12-22",2804,13787,0,324
"2003-12-23",2804,23691,0,645
"2003-12-24",2182,12679,0,303
"2003-12-25",1935,12061,0,273
"2003-12-26",2567,54220,20,882
"2003-12-27",2047,21133,0,545
"2003-12-28",2562,24070,0,623
"2003-12-29",2804,29802,35,764
"2003-12-30",2804,50753,82,906
"2003-12-31",2182,8237,0,202
"1997-08-01",2282,24321,5,631
"1997-08-02",1988,13193,0,303
"1997-08-03",2128,23612,0,575
"1997-08-04",2266,8698,0,193
"1997-08-05",2266,9608,0,217
"1997-08-06",2266,10488,0,252
"1997-08-07",2266,14788,0,346
"1997-08-08",2282,40224,0,732
"1997-08-09",2010,29649,0,672
"1997-08-10",2150,47718,0,743
"1997-08-11",2288,14461,0,346
"1997-08-12",2288,19917,0,441
"1997-08-13",2288,17077,0,396
"1997-08-14",2288,15782,0,379
"1997-08-15",2304,30871,8,725
"1997-08-16",2010,24432,0,430
"1997-08-17",2150,28018,0,613
"1997-08-18",2288,17812,0,381
"1997-08-19",2288,27217,0,431
"1997-08-20",2288,19902,0,449
"1997-08-21",2288,23607,0,463
"1997-08-22",2304,22923,10,503
"1997-08-23",2010,14942,0,334
"1997-08-24",2150,18235,0,444
"1997-08-25",2288,6305,0,164
"1997-08-26",2288,10773,0,261
"1997-08-27",2288,6026,0,133
"1997-08-28",2288,13716,0,307
"1997-08-29",2304,20033,0,526
"1997-08-30",1841,14411,13,319
"1997-08-31",1652,4095,14,87
"1994-12-01",1810,9296,0,171
"1994-12-02",1760,13262,0,345
"1994-12-03",1632,7576,0,163
"1994-12-04",1668,13606,5,321
"1994-12-05",1789,35925,100,629
"1994-12-06",1773,26221,0,419
"1994-12-07",1767,13678,0,294
"1994-12-08",1805,14333,0,313
"1994-12-09",1768,18550,0,433
"1994-12-10",1596,4665,0,93
"1994-12-11",1737,9158,0,218
"1994-12-12",1804,7466,0,173
"1994-12-13",1801,12554,28,238
"1994-12-14",1750,14880,0,362
"1994-12-15",1792,22230,0,487
"1994-12-16",1726,30575,24,697
"1994-12-17",1596,26041,20,522
"1994-12-18",1634,14735,0,317
"1994-12-19",1811,17380,0,373
"1994-12-20",1823,12414,5,264
"1994-12-21",1738,35177,13,667
"1994-12-22",1725,33014,0,716
"1994-12-23",1787,48120,5,946
"1994-12-24",1334,13911,0,333
"1994-12-25",1286,11720,0,174
"1994-12-26",1728,40713,30,781
"1994-12-27",1739,44080,15,957
"1994-12-28",1743,31198,25,674
"1994-12-29",1830,14313,45,355
"1994-12-30",1842,11176,0,257
"1994-12-31",1339,12164,0,318
"2000-04-01",1894,9869,0,237
"2000-04-02",2393,30282,0,771
"2000-04-03",2582,17190,5,391
"2000-04-04",2582,13709,0,349
"2000-04-05",2582,12932,12,301
"2000-04-06",2582,18104,0,460
"2000-04-07",2583,48903,8,955
"2000-04-08",1955,15407,0,358
"2000-04-09",2393,36086,0,800
"2000-04-10",2582,11053,0,258
"2000-04-11",2582,26372,8,321
"2000-04-12",2582,19522,37,466
"2000-04-13",2582,22024,0,560
"2000-04-14",2583,42067,9,933
"2000-04-15",1955,14157,5,374
"2000-04-16",2393,43277,0,827
"2000-04-17",2582,51876,0,969
"2000-04-18",2582,20914,0,520
"2000-04-19",2582,26496,10,638
"2000-04-20",2582,100772,15,1256
"2000-04-21",2583,73627,0,1163
"2000-04-22",1955,14756,0,311
"2000-04-23",2393,23037,0,564
"2000-04-24",2582,30203,61,737
"2000-04-25",2582,9314,0,214
"2000-04-26",2582,10242,5,229
"2000-04-27",2582,28292,30,647
"2000-04-28",2583,34079,14,757
"2000-04-29",1955,8926,0,214
"2000-04-30",2393,31485,0,641
"1989-10-01",718,12972,35,224
"1989-10-02",925,5484,0,117
"1989-10-03",913,2617,0,58
"1989-10-04",884,2013,0,35
"1989-10-05",925,6899,0,171
"1989-10-06",874,9992,25,253
"1989-10-07",594,6167,16,157
"1989-10-08",723,6263,18,166
"1989-10-09",884,1828,0,36
"1989-10-10",908,2298,0,49
"1989-10-11",925,3360,0,80
"1989-10-12",898,4871,11,92
"1989-10-13",903,7304,5,166
"1989-10-14",630,7633,12,174
"1989-10-15",735,8513,26,212
"1989-10-16",891,5857,13,127
"1989-10-17",898,4999,12,108
"1989-10-18",910,6439,14,149
"1989-10-19",907,9256,30,249
"1989-10-20",873,11295,17,278
"1989-10-21",595,5516,60,135
"1989-10-22",745,9624,27,247
"1989-10-23",900,3677,6,78
"1989-10-24",929,3230,6,84
"1989-10-25",923,3568,1,76
"1989-10-26",936,3201,0,83
"1989-10-27",896,6591,9,177
"1989-10-28",613,5769,28,137
"1989-10-29",740,18237,35,286
"1989-10-30",898,5973,0,127
"1989-10-31",924,2194,0,53
"1991-04-01",998,7685,79,187
"1991-04-02",1036,3434,0,85
"1991-04-03",1045,1987,5,26
"1991-04-04",1028,9577,9,242
"1991-04-05",981,9695,15,251
"1991-04-06",739,3306,0,78
"1991-04-07",860,7401,0,192
"1991-04-08",1013,3641,20,73
"1991-04-09",1062,3966,0,80
"1991-04-10",1023,5762,39,149
"1991-04-11",1030,8845,27,215
"1991-04-12",1069,10473,28,268
"1991-04-13",748,15974,0,221
"1991-04-14",847,39163,246,440
"1991-04-15",1079,11123,63,197
"1991-04-16",1078,2728,0,60
"1991-04-17",1058,8913,0,135
"1991-04-18",1029,9780,13,226
"1991-04-19",1055,21618,5,399
"1991-04-20",751,5210,12,125
"1991-04-21",863,10887,95,258
"1991-04-22",1078,5620,0,134
"1991-04-23",1107,4536,0,90
"1991-04-24",1097,4966,0,111
"1991-04-25",1059,8140,0,202
"1991-04-26",1033,10270,0,285
"1991-04-27",791,3818,5,90
"1991-04-28",856,25530,0,337
"1991-04-29",1043,6055,0,148
"1991-04-30",1091,2494,58,61
"2006-09-01",3184,58896,3,1012
"2006-09-02",2732,20396,-4,428
"2006-09-03",2280,2981,-2,136
"2006-09-04",2948,9777,-3,280
"2006-09-05",3178,31484,0,544
"2006-09-06",3178,10191,-5,312
"2006-09-07",3178,20453,62,479
"2006-09-08",3185,20107,0,516
"2006-09-09",2732,10158,-2,305
"2006-09-10",2989,19873,-4,478
"2006-09-11",3178,35173,-3,691
"2006-09-12",3178,14217,0,327
"2006-09-13",3178,17389,-6,448
"2006-09-14",3192,31243,24,725
"2006-09-15",3192,55871,12,881
"2006-09-16",2578,25047,1,492
"2006-09-17",2984,53794,0,846
"2006-09-18",3186,12162,-1,325
"2006-09-19",3186,11141,0,285
"2006-09-20",3186,11025,-1,371
"2006-09-21",3192,13868,-2,421
"2006-09-22",3192,87882,-1,1405
"2006-09-23",2578,21416,5,545
"2006-09-24",2984,21648,-1,519
"2006-09-25",3186,9130,-1,270
"2006-09-26",3186,4089,-1,193
"2006-09-27",3186,8571,-3,242
"2006-09-28",3192,47803,6,746
"2006-09-29",3192,17680,16,427
"2006-09-30",2578,4277,0,171
"1997-09-01",2125,9191,0,223
"1997-09-02",2288,24397,10,493
"1997-09-03",2288,10773,4,228
"1997-09-04",2288,5007,0,85
"1997-09-05",2304,10339,0,234
"1997-09-06",2003,3346,0,75
"1997-09-07",2134,10629,0,195
"1997-09-08",2290,5768,0,123
"1997-09-09",2290,11882,0,206
"1997-09-10",2302,6160,0,142
"1997-09-11",2302,14041,0,328
"1997-09-12",2321,17366,0,390
"1997-09-13",1958,4297,0,94
"1997-09-14",2147,14335,0,330
"1997-09-15",2302,8936,0,217
"1997-09-16",2302,4056,0,92
"1997-09-17",2302,4469,0,94
"1997-09-18",2302,15765,0,371
"1997-09-19",2321,32599,0,657
"1997-09-20",1958,4151,0,77
"1997-09-21",2147,25158,0,570
"1997-09-22",2302,6059,0,142
"1997-09-23",2302,15445,0,356
"1997-09-24",2302,8502,0,212
"1997-09-25",2302,19522,37,469
"1997-09-26",2321,17961,0,421
"1997-09-27",1958,3354,0,86
"1997-09-28",2147,22606,0,445
"1997-09-29",2302,4709,0,113
"1997-09-30",2302,5269,0,125
